DATEREALISATION,JOUR_SEMAINE,NUM_SEMAINE,NUM_MOIS,ANNEE,CENTRE,CAT_ACTE,CAT_ACTE_COUNT,SUM_PRECISION,METEO,VACANCE
2023-06-02,5,23,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,13,0,28.8,0
2023-06-02,5,23,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,1,1,28.8,0
2023-06-02,5,23,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,3,1,28.8,0
2023-06-02,5,23,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,7,3,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,9,4,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,18,16,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,22,20,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,24,5,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,1,0,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,6,1,28.8,0
2023-06-02,5,23,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,7,2,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,4,4,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,22,22,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,3,3,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,15,0,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,1,0,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,28.8,0
2023-06-05,1,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,4,0,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,10,5,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,29,26,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,20,20,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,41,10,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,6,1,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,11,7,28.8,0
2023-06-05,1,24,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,15,8,28.8,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,3,2,29.5,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,16,16,29.5,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,17,16,29.5,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,28,4,29.5,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,5,3,29.5,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,12,4,29.5,0
2023-06-06,2,24,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,11,8,29.5,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,15,11,28.7,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,15,15,28.7,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,4,4,28.7,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,12,1,28.7,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,1,0,28.7,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,1,28.7,0
2023-06-07,3,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,2,1,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,21,12,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,31,30,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,12,12,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,36,7,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,16,9,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,0,28.7,0
2023-06-07,3,24,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,23,8,28.7,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,2,2,28.2,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,12,12,28.2,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,4,4,28.2,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,12,1,28.2,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,4,1,28.2,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,3,1,28.2,0
2023-06-08,4,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,12,7,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,10,7,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,19,18,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,16,14,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,35,4,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,19,8,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,2,1,28.2,0
2023-06-08,4,24,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,13,3,28.2,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,8,4,26.6,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,17,16,26.6,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,8,8,26.6,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,10,2,26.6,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,3,26.6,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,7,2,26.6,0
2023-06-09,5,24,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,4,2,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,9,4,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,24,23,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,12,12,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,37,3,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,1,0,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,5,3,26.6,0
2023-06-09,5,24,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,7,2,26.6,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,5,5,25.3,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,18,18,25.3,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,3,3,25.3,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,16,1,25.3,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,2,1,25.3,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,1,25.3,0
2023-06-12,1,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,7,3,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,11,7,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,36,33,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,15,14,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,47,4,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,7,3,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,9,5,25.3,0
2023-06-12,1,25,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,15,10,25.3,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,3,3,27.5,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,19,17,27.5,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,3,3,27.5,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,6,0,27.5,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,5,3,27.5,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,1,27.5,0
2023-06-13,2,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,4,3,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,8,4,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,24,24,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,9,9,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,31,2,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,6,2,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,3,0,27.5,0
2023-06-13,2,25,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,16,9,27.5,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,11,9,27.3,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,17,17,27.3,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,5,5,27.3,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,16,2,27.3,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,1,27.3,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,1,27.3,0
2023-06-14,3,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,19,10,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,14,11,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,33,31,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,12,12,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,34,6,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,3,1,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,2,27.3,0
2023-06-14,3,25,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,22,10,27.3,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,4,4,25.0,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,14,13,25.0,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,6,6,25.0,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,18,1,25.0,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,6,4,25.0,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,0,25.0,0
2023-06-15,4,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,12,5,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,12,7,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,19,18,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,15,14,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,36,9,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,10,7,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,9,2,25.0,0
2023-06-15,4,25,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,9,6,25.0,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,9,7,29.6,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,12,11,29.6,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,7,7,29.6,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,9,1,29.6,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,2,2,29.6,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,0,29.6,0
2023-06-16,5,25,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,10,6,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,8,3,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,25,21,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,9,8,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,31,2,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,12,7,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,2,29.6,0
2023-06-16,5,25,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,10,2,29.6,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,9,6,26.3,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,8,7,26.3,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,6,6,26.3,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,10,1,26.3,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,1,1,26.3,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,1,26.3,0
2023-06-19,1,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,10,5,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,6,4,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,30,28,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,22,20,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,43,4,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,5,1,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,9,4,26.3,0
2023-06-19,1,26,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,20,8,26.3,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,5,4,28.9,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,18,18,28.9,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,4,4,28.9,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,9,1,28.9,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,2,1,28.9,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,0,0,28.9,0
2023-06-20,2,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,3,1,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,3,3,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,20,17,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,13,12,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,31,2,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,3,3,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,4,0,28.9,0
2023-06-20,2,26,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,11,6,28.9,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,14,8,27.6,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,13,13,27.6,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,12,11,27.6,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,10,3,27.6,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,5,5,27.6,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,1,1,27.6,0
2023-06-21,3,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,10,6,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,14,3,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,26,24,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,11,10,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,40,4,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,13,9,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,2,0,27.6,0
2023-06-21,3,26,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,27,11,27.6,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,3,2,26.5,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,17,16,26.5,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,5,5,26.5,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,7,1,26.5,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,0,0,26.5,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,3,1,26.5,0
2023-06-22,4,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,9,6,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,4,2,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,26,23,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,15,14,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,35,5,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,14,7,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,2,1,26.5,0
2023-06-22,4,26,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,9,4,26.5,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,1,1,28.2,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,12,12,28.2,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_NON_FACTURABLE,5,4,28.2,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,IMAGERIE,9,1,28.2,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROPHYLAXIE,3,1,28.2,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,PROTHESE,2,0,28.2,0
2023-06-23,5,26,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,SOIN CONSERVATEUR,13,7,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CHIRURGIE,14,8,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_FACTURABLE,23,23,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,CONSULTATION_NON_FACTURABLE,12,12,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,IMAGERIE,26,2,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROPHYLAXIE,11,7,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,PROTHESE,7,1,28.2,0
2023-06-23,5,26,6,23,9899 - ODONTOLOGIE RANGUEIL,SOIN CONSERVATEUR,11,5,28.2,0
2023-06-26,1,27,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CHIRURGIE,8,5,28.1,0
2023-06-26,1,27,6,23,9898 - ODONTOLOGIE HOTEL-DIEU ST JACQUES ,CONSULTATION_FACTURABLE,13,10,28.1,0
