DATEREALISATION,JOUR_SEMAINE,NUM_SEMAINE,NUM_MOIS,ANNEE,CENTRE,CAT_ACTE,CAT_ACTE_COUNT,SUM_PRECISION
2021-11-25,4,48,11,21,1,2,7,6
2021-11-25,4,48,11,21,1,3,23,1
2021-11-25,4,48,11,21,1,4,10,8
2021-11-25,4,48,11,21,1,5,1,1
2021-11-25,4,48,11,21,1,6,5,1
2021-11-26,5,48,11,21,0,0,7,3
2021-11-26,5,48,11,21,0,1,22,22
2021-11-26,5,48,11,21,0,2,8,7
2021-11-26,5,48,11,21,0,3,10,0
2021-11-26,5,48,11,21,0,4,2,2
2021-11-26,5,48,11,21,0,5,0,0
2021-11-26,5,48,11,21,0,6,12,8
2021-11-26,5,48,11,21,1,0,2,1
2021-11-26,5,48,11,21,1,1,31,29
2021-11-26,5,48,11,21,1,2,11,11
2021-11-26,5,48,11,21,1,3,29,4
2021-11-26,5,48,11,21,1,4,5,4
2021-11-26,5,48,11,21,1,5,0,0
2021-11-26,5,48,11,21,1,6,3,2
2021-11-29,1,49,11,21,0,0,8,6
2021-11-29,1,49,11,21,0,1,12,11
2021-11-29,1,49,11,21,0,2,9,9
2021-11-29,1,49,11,21,0,3,13,2
2021-11-29,1,49,11,21,0,4,4,2
2021-11-29,1,49,11,21,0,5,1,0
2021-11-29,1,49,11,21,0,6,8,3
2021-11-29,1,49,11,21,1,0,4,3
2021-11-29,1,49,11,21,1,1,35,35
2021-11-29,1,49,11,21,1,2,11,11
2021-11-29,1,49,11,21,1,3,36,3
2021-11-29,1,49,11,21,1,4,5,2
2021-11-29,1,49,11,21,1,5,11,5
2021-11-29,1,49,11,21,1,6,12,8
2021-11-30,2,49,11,21,0,0,5,3
2021-11-30,2,49,11,21,0,1,10,9
2021-11-30,2,49,11,21,0,2,2,2
2021-11-30,2,49,11,21,0,3,9,0
2021-11-30,2,49,11,21,0,4,3,2
2021-11-30,2,49,11,21,0,5,1,1
2021-11-30,2,49,11,21,0,6,11,7
2021-11-30,2,49,11,21,1,0,4,3
2021-11-30,2,49,11,21,1,1,17,15
2021-11-30,2,49,11,21,1,2,15,15
2021-11-30,2,49,11,21,1,3,29,3
2021-11-30,2,49,11,21,1,4,3,2
2021-11-30,2,49,11,21,1,5,1,0
2021-11-30,2,49,11,21,1,6,7,4
2021-12-01,3,49,12,21,0,0,8,6
2021-12-01,3,49,12,21,0,1,12,10
2021-12-01,3,49,12,21,0,2,4,4
2021-12-01,3,49,12,21,0,3,13,2
2021-12-01,3,49,12,21,0,4,0,0
2021-12-01,3,49,12,21,0,5,0,0
2021-12-01,3,49,12,21,0,6,7,3
2021-12-01,3,49,12,21,1,0,7,4
2021-12-01,3,49,12,21,1,1,37,35
2021-12-01,3,49,12,21,1,2,14,13
2021-12-01,3,49,12,21,1,3,27,5
2021-12-01,3,49,12,21,1,4,13,4
2021-12-01,3,49,12,21,1,5,0,0
2021-12-01,3,49,12,21,1,6,10,2
2021-12-02,4,49,12,21,0,0,2,1
2021-12-02,4,49,12,21,0,1,21,21
2021-12-02,4,49,12,21,0,2,5,4
2021-12-02,4,49,12,21,0,3,8,1
2021-12-02,4,49,12,21,0,4,4,3
2021-12-02,4,49,12,21,0,5,2,1
2021-12-02,4,49,12,21,0,6,6,3
2021-12-02,4,49,12,21,1,0,4,2
2021-12-02,4,49,12,21,1,1,20,18
2021-12-02,4,49,12,21,1,2,7,7
2021-12-02,4,49,12,21,1,3,21,0
2021-12-02,4,49,12,21,1,4,8,6
2021-12-02,4,49,12,21,1,5,4,3
2021-12-02,4,49,12,21,1,6,8,5
2021-12-03,5,49,12,21,0,0,1,0
2021-12-03,5,49,12,21,0,1,17,13
2021-12-03,5,49,12,21,0,2,4,4
2021-12-03,5,49,12,21,0,3,13,3
2021-12-03,5,49,12,21,0,4,2,1
2021-12-03,5,49,12,21,0,5,2,0
2021-12-03,5,49,12,21,0,6,11,6
2021-12-03,5,49,12,21,1,0,3,2
2021-12-03,5,49,12,21,1,1,28,28
2021-12-03,5,49,12,21,1,2,10,10
2021-12-03,5,49,12,21,1,3,17,2
2021-12-03,5,49,12,21,1,4,6,4
2021-12-03,5,49,12,21,1,5,2,0
2021-12-03,5,49,12,21,1,6,2,1
2021-12-06,1,50,12,21,0,0,10,4
2021-12-06,1,50,12,21,0,1,13,11
2021-12-06,1,50,12,21,0,2,7,7
2021-12-06,1,50,12,21,0,3,9,2
2021-12-06,1,50,12,21,0,4,4,0
2021-12-06,1,50,12,21,0,5,3,2
2021-12-06,1,50,12,21,0,6,8,5
2021-12-06,1,50,12,21,1,0,11,11
2021-12-06,1,50,12,21,1,1,25,22
2021-12-06,1,50,12,21,1,2,11,10
2021-12-06,1,50,12,21,1,3,26,5
2021-12-06,1,50,12,21,1,4,2,0
2021-12-06,1,50,12,21,1,5,6,2
2021-12-06,1,50,12,21,1,6,8,7
2021-12-07,2,50,12,21,0,0,6,2
2021-12-07,2,50,12,21,0,1,16,14
2021-12-07,2,50,12,21,0,2,5,5
2021-12-07,2,50,12,21,0,3,10,3
2021-12-07,2,50,12,21,0,4,3,1
2021-12-07,2,50,12,21,0,5,4,3
2021-12-07,2,50,12,21,0,6,2,2
2021-12-07,2,50,12,21,1,0,4,2
2021-12-07,2,50,12,21,1,1,21,20
2021-12-07,2,50,12,21,1,2,4,4
2021-12-07,2,50,12,21,1,3,15,4
2021-12-07,2,50,12,21,1,4,0,0
2021-12-07,2,50,12,21,1,5,2,0
2021-12-07,2,50,12,21,1,6,7,3
2021-12-08,3,50,12,21,0,0,19,10
2021-12-08,3,50,12,21,0,1,15,14
2021-12-08,3,50,12,21,0,2,1,1
2021-12-08,3,50,12,21,0,3,16,3
2021-12-08,3,50,12,21,0,4,2,0
2021-12-08,3,50,12,21,0,5,3,1
2021-12-08,3,50,12,21,0,6,14,8
2021-12-08,3,50,12,21,1,0,7,6
2021-12-08,3,50,12,21,1,1,22,22
2021-12-08,3,50,12,21,1,2,12,11
2021-12-08,3,50,12,21,1,3,25,3
2021-12-08,3,50,12,21,1,4,5,5
2021-12-08,3,50,12,21,1,5,3,1
2021-12-08,3,50,12,21,1,6,13,7
2021-12-09,4,50,12,21,0,0,4,3
2021-12-09,4,50,12,21,0,1,18,18
2021-12-09,4,50,12,21,0,2,4,4
2021-12-09,4,50,12,21,0,3,11,1
2021-12-09,4,50,12,21,0,4,6,4
2021-12-09,4,50,12,21,0,5,3,1
2021-12-09,4,50,12,21,0,6,9,6
2021-12-09,4,50,12,21,1,0,1,1
2021-12-09,4,50,12,21,1,1,25,24
2021-12-09,4,50,12,21,1,2,13,13
2021-12-09,4,50,12,21,1,3,14,2
2021-12-09,4,50,12,21,1,4,13,10
2021-12-09,4,50,12,21,1,5,2,0
2021-12-09,4,50,12,21,1,6,3,3
2021-12-10,5,50,12,21,0,0,2,2
2021-12-10,5,50,12,21,0,1,18,17
2021-12-10,5,50,12,21,0,2,4,4
2021-12-10,5,50,12,21,0,3,11,3
2021-12-10,5,50,12,21,0,4,2,2
2021-12-10,5,50,12,21,0,5,2,2
2021-12-10,5,50,12,21,0,6,7,4
2021-12-10,5,50,12,21,1,0,2,2
2021-12-10,5,50,12,21,1,1,27,26
2021-12-10,5,50,12,21,1,2,11,10
2021-12-10,5,50,12,21,1,3,30,2
2021-12-10,5,50,12,21,1,4,7,6
2021-12-10,5,50,12,21,1,5,1,1
2021-12-10,5,50,12,21,1,6,3,2
2021-12-13,1,51,12,21,0,0,6,3
2021-12-13,1,51,12,21,0,1,21,19
2021-12-13,1,51,12,21,0,2,2,1
2021-12-13,1,51,12,21,0,3,12,0
2021-12-13,1,51,12,21,0,4,4,3
2021-12-13,1,51,12,21,0,5,1,0
2021-12-13,1,51,12,21,0,6,6,3
2021-12-13,1,51,12,21,1,0,5,3
2021-12-13,1,51,12,21,1,1,30,27
2021-12-13,1,51,12,21,1,2,9,9
2021-12-13,1,51,12,21,1,3,22,1
2021-12-13,1,51,12,21,1,4,4,3
2021-12-13,1,51,12,21,1,5,7,3
2021-12-13,1,51,12,21,1,6,8,5
2021-12-14,2,51,12,21,0,0,4,1
2021-12-14,2,51,12,21,0,1,18,17
2021-12-14,2,51,12,21,0,2,5,5
2021-12-14,2,51,12,21,0,3,13,4
2021-12-14,2,51,12,21,0,4,1,1
2021-12-14,2,51,12,21,0,5,2,2
2021-12-14,2,51,12,21,0,6,13,6
2021-12-14,2,51,12,21,1,0,4,2
2021-12-14,2,51,12,21,1,1,14,14
2021-12-14,2,51,12,21,1,2,8,7
2021-12-14,2,51,12,21,1,3,17,3
2021-12-14,2,51,12,21,1,4,4,2
2021-12-14,2,51,12,21,1,5,6,3
2021-12-14,2,51,12,21,1,6,12,9
2021-12-15,3,51,12,21,0,0,15,9
2021-12-15,3,51,12,21,0,1,25,21
2021-12-15,3,51,12,21,0,2,4,4
2021-12-15,3,51,12,21,0,3,14,4
2021-12-15,3,51,12,21,0,4,3,2
2021-12-15,3,51,12,21,0,5,1,0
2021-12-15,3,51,12,21,0,6,10,4
2021-12-15,3,51,12,21,1,0,7,5
2021-12-15,3,51,12,21,1,1,24,21
2021-12-15,3,51,12,21,1,2,11,11
2021-12-15,3,51,12,21,1,3,7,1
2021-12-15,3,51,12,21,1,4,4,4
2021-12-15,3,51,12,21,1,5,4,0
2021-12-15,3,51,12,21,1,6,13,6
2021-12-16,4,51,12,21,0,0,2,2
2021-12-16,4,51,12,21,0,1,19,17
2021-12-16,4,51,12,21,0,2,10,10
2021-12-16,4,51,12,21,0,3,11,2
2021-12-16,4,51,12,21,0,4,4,3
2021-12-16,4,51,12,21,0,5,1,0
2021-12-16,4,51,12,21,0,6,4,3
2021-12-16,4,51,12,21,1,0,5,3
2021-12-16,4,51,12,21,1,1,25,23
2021-12-16,4,51,12,21,1,2,10,9
2021-12-16,4,51,12,21,1,3,5,0
2021-12-16,4,51,12,21,1,4,14,7
2021-12-16,4,51,12,21,1,5,4,2
2021-12-16,4,51,12,21,1,6,6,4
2021-12-17,5,51,12,21,0,0,7,5
2021-12-17,5,51,12,21,0,1,19,19
2021-12-17,5,51,12,21,0,2,3,3
2021-12-17,5,51,12,21,0,3,6,2
2021-12-17,5,51,12,21,0,4,2,2
2021-12-17,5,51,12,21,0,5,2,1
2021-12-17,5,51,12,21,0,6,4,2
2021-12-17,5,51,12,21,1,0,7,5
2021-12-17,5,51,12,21,1,1,25,24
2021-12-17,5,51,12,21,1,2,9,8
2021-12-17,5,51,12,21,1,3,5,1
2021-12-17,5,51,12,21,1,4,12,3
2021-12-17,5,51,12,21,1,5,0,0
2021-12-17,5,51,12,21,1,6,6,3
2021-12-20,1,52,12,21,0,0,0,0
2021-12-20,1,52,12,21,0,1,10,9
2021-12-20,1,52,12,21,0,2,1,1
2021-12-20,1,52,12,21,0,3,4,1
2021-12-20,1,52,12,21,0,4,1,0
2021-12-20,1,52,12,21,0,5,0,0
2021-12-20,1,52,12,21,0,6,1,0
2021-12-20,1,52,12,21,1,0,3,3
2021-12-20,1,52,12,21,1,1,24,24
2021-12-20,1,52,12,21,1,2,0,0
2021-12-20,1,52,12,21,1,3,1,0
2021-12-20,1,52,12,21,1,4,0,0
2021-12-20,1,52,12,21,1,5,0,0
2021-12-20,1,52,12,21,1,6,0,0
2021-12-21,2,52,12,21,0,0,1,0
2021-12-21,2,52,12,21,0,1,12,12
2021-12-21,2,52,12,21,0,2,0,0
2021-12-21,2,52,12,21,0,3,9,1
2021-12-21,2,52,12,21,0,4,0,0
2021-12-21,2,52,12,21,0,5,0,0
2021-12-21,2,52,12,21,0,6,4,2
2021-12-21,2,52,12,21,1,0,0,0
2021-12-21,2,52,12,21,1,1,16,16
2021-12-21,2,52,12,21,1,2,0,0
2021-12-21,2,52,12,21,1,3,0,0
2021-12-21,2,52,12,21,1,4,0,0
2021-12-21,2,52,12,21,1,5,1,0
2021-12-21,2,52,12,21,1,6,0,0
2021-12-22,3,52,12,21,0,0,4,2
2021-12-22,3,52,12,21,0,1,14,14
2021-12-22,3,52,12,21,0,2,0,0
2021-12-22,3,52,12,21,0,3,7,2
2021-12-22,3,52,12,21,0,4,0,0
2021-12-22,3,52,12,21,0,5,0,0
2021-12-22,3,52,12,21,0,6,5,1
2021-12-22,3,52,12,21,1,0,5,4
2021-12-22,3,52,12,21,1,1,10,8
2021-12-22,3,52,12,21,1,2,1,1
2021-12-22,3,52,12,21,1,3,2,0
2021-12-22,3,52,12,21,1,4,1,0
2021-12-22,3,52,12,21,1,5,3,1
2021-12-22,3,52,12,21,1,6,3,2
2021-12-23,4,52,12,21,0,0,0,0
2021-12-23,4,52,12,21,0,1,3,3
2021-12-23,4,52,12,21,0,2,0,0
2021-12-23,4,52,12,21,0,3,1,0
2021-12-23,4,52,12,21,0,4,0,0
2021-12-23,4,52,12,21,0,5,0,0
2021-12-23,4,52,12,21,0,6,0,0
2021-12-23,4,52,12,21,1,0,0,0
2021-12-23,4,52,12,21,1,1,25,24
2021-12-23,4,52,12,21,1,2,0,0
2021-12-23,4,52,12,21,1,3,2,0
2021-12-23,4,52,12,21,1,4,0,0
2021-12-23,4,52,12,21,1,5,0,0
2021-12-23,4,52,12,21,1,6,0,0
2021-12-24,5,52,12,21,0,0,5,3
2021-12-24,5,52,12,21,0,1,15,13
2021-12-24,5,52,12,21,0,2,0,0
2021-12-24,5,52,12,21,0,3,6,0
2021-12-24,5,52,12,21,0,4,0,0
2021-12-24,5,52,12,21,0,5,0,0
2021-12-24,5,52,12,21,0,6,2,1
2021-12-24,5,52,12,21,1,0,2,2
2021-12-24,5,52,12,21,1,1,10,9
2021-12-24,5,52,12,21,1,2,0,0
2021-12-24,5,52,12,21,1,3,2,0
2021-12-24,5,52,12,21,1,4,0,0
2021-12-24,5,52,12,21,1,5,0,0
2021-12-24,5,52,12,21,1,6,0,0
2021-12-27,1,53,12,21,0,0,3,1
2021-12-27,1,53,12,21,0,1,12,11
2021-12-27,1,53,12,21,0,2,0,0
2021-12-27,1,53,12,21,0,3,5,0
2021-12-27,1,53,12,21,0,4,1,1
2021-12-27,1,53,12,21,0,5,0,0
2021-12-27,1,53,12,21,0,6,6,4
2021-12-27,1,53,12,21,1,0,2,1
2021-12-27,1,53,12,21,1,1,17,17
2021-12-27,1,53,12,21,1,2,0,0
2021-12-27,1,53,12,21,1,3,1,1
2021-12-27,1,53,12,21,1,4,0,0
2021-12-27,1,53,12,21,1,5,0,0
2021-12-27,1,53,12,21,1,6,0,0
2021-12-28,2,53,12,21,0,0,4,3
2021-12-28,2,53,12,21,0,1,14,14
2021-12-28,2,53,12,21,0,2,1,1
2021-12-28,2,53,12,21,0,3,9,2
2021-12-28,2,53,12,21,0,4,0,0
2021-12-28,2,53,12,21,0,5,0,0
2021-12-28,2,53,12,21,0,6,1,1
2021-12-28,2,53,12,21,1,0,3,3
2021-12-28,2,53,12,21,1,1,20,19
2021-12-28,2,53,12,21,1,2,1,0
2021-12-28,2,53,12,21,1,3,4,0
2021-12-28,2,53,12,21,1,4,0,0
2021-12-28,2,53,12,21,1,5,0,0
2021-12-28,2,53,12,21,1,6,0,0
2021-12-29,3,53,12,21,0,0,0,0
2021-12-29,3,53,12,21,0,1,2,1
2021-12-29,3,53,12,21,0,2,0,0
2021-12-29,3,53,12,21,0,3,2,0
2021-12-29,3,53,12,21,0,4,0,0
2021-12-29,3,53,12,21,0,5,0,0
2021-12-29,3,53,12,21,0,6,0,0
2021-12-29,3,53,12,21,1,0,4,4
2021-12-29,3,53,12,21,1,1,36,35
2021-12-29,3,53,12,21,1,2,0,0
2021-12-29,3,53,12,21,1,3,3,0
2021-12-29,3,53,12,21,1,4,0,0
2021-12-29,3,53,12,21,1,5,0,0
2021-12-29,3,53,12,21,1,6,2,1
2021-12-30,4,53,12,21,0,0,3,2
2021-12-30,4,53,12,21,0,1,14,14
2021-12-30,4,53,12,21,0,2,0,0
2021-12-30,4,53,12,21,0,3,10,0
2021-12-30,4,53,12,21,0,4,0,0
2021-12-30,4,53,12,21,0,5,0,0
2021-12-30,4,53,12,21,0,6,1,1
2021-12-30,4,53,12,21,1,0,5,3
2021-12-30,4,53,12,21,1,1,15,15
2021-12-30,4,53,12,21,1,2,1,1
2021-12-30,4,53,12,21,1,3,4,0
2021-12-30,4,53,12,21,1,4,1,1
2021-12-30,4,53,12,21,1,5,0,0
2021-12-30,4,53,12,21,1,6,0,0
2021-12-31,5,53,12,21,0,0,1,1
2021-12-31,5,53,12,21,0,1,8,7
2021-12-31,5,53,12,21,0,2,0,0
2021-12-31,5,53,12,21,0,3,13,0
2021-12-31,5,53,12,21,0,4,0,0
2021-12-31,5,53,12,21,0,5,0,0
2021-12-31,5,53,12,21,0,6,0,0
2021-12-31,5,53,12,21,1,0,5,4
2021-12-31,5,53,12,21,1,1,20,20
2021-12-31,5,53,12,21,1,2,0,0
2021-12-31,5,53,12,21,1,3,0,0
2021-12-31,5,53,12,21,1,4,0,0
2021-12-31,5,53,12,21,1,5,0,0
2021-12-31,5,53,12,21,1,6,4,3
2022-01-03,1,2,1,22,0,0,7,5
2022-01-03,1,2,1,22,0,1,23,22
2022-01-03,1,2,1,22,0,2,1,1
2022-01-03,1,2,1,22,0,3,14,1
2022-01-03,1,2,1,22,0,4,2,1
2022-01-03,1,2,1,22,0,5,0,0
2022-01-03,1,2,1,22,0,6,5,3
2022-01-03,1,2,1,22,1,0,0,0
2022-01-03,1,2,1,22,1,1,0,0
2022-01-03,1,2,1,22,1,2,0,0
2022-01-03,1,2,1,22,1,3,2,0
2022-01-03,1,2,1,22,1,4,0,0
2022-01-03,1,2,1,22,1,5,0,0
2022-01-03,1,2,1,22,1,6,0,0
2022-01-04,2,2,1,22,0,0,5,2
2022-01-04,2,2,1,22,0,1,22,22
2022-01-04,2,2,1,22,0,2,3,3
2022-01-04,2,2,1,22,0,3,8,0
2022-01-04,2,2,1,22,0,4,4,4
2022-01-04,2,2,1,22,0,5,0,0
2022-01-04,2,2,1,22,0,6,5,1
2022-01-04,2,2,1,22,1,0,3,1
2022-01-04,2,2,1,22,1,1,18,16
2022-01-04,2,2,1,22,1,2,8,8
2022-01-04,2,2,1,22,1,3,1,0
2022-01-04,2,2,1,22,1,4,1,1
2022-01-04,2,2,1,22,1,5,1,0
2022-01-04,2,2,1,22,1,6,0,0
2022-01-05,3,2,1,22,0,0,11,6
2022-01-05,3,2,1,22,0,1,19,18
2022-01-05,3,2,1,22,0,2,0,0
2022-01-05,3,2,1,22,0,3,11,1
2022-01-05,3,2,1,22,0,4,1,1
2022-01-05,3,2,1,22,0,5,0,0
2022-01-05,3,2,1,22,0,6,9,6
2022-01-05,3,2,1,22,1,0,11,6
2022-01-05,3,2,1,22,1,1,22,22
2022-01-05,3,2,1,22,1,2,7,7
2022-01-05,3,2,1,22,1,3,11,3
2022-01-05,3,2,1,22,1,4,0,0
2022-01-05,3,2,1,22,1,5,0,0
2022-01-05,3,2,1,22,1,6,14,7
2022-01-06,4,2,1,22,0,0,2,1
2022-01-06,4,2,1,22,0,1,20,20
2022-01-06,4,2,1,22,0,2,9,9
2022-01-06,4,2,1,22,0,3,5,1
2022-01-06,4,2,1,22,0,4,2,2
2022-01-06,4,2,1,22,0,5,1,0
2022-01-06,4,2,1,22,0,6,5,2
2022-01-06,4,2,1,22,1,0,4,2
2022-01-06,4,2,1,22,1,1,16,16
2022-01-06,4,2,1,22,1,2,12,12
2022-01-06,4,2,1,22,1,3,11,2
2022-01-06,4,2,1,22,1,4,12,8
2022-01-06,4,2,1,22,1,5,1,0
2022-01-06,4,2,1,22,1,6,5,4
2022-01-07,5,2,1,22,0,0,10,7
2022-01-07,5,2,1,22,0,1,21,20
2022-01-07,5,2,1,22,0,2,6,6
2022-01-07,5,2,1,22,0,3,11,1
2022-01-07,5,2,1,22,0,4,3,2
2022-01-07,5,2,1,22,0,5,0,0
2022-01-07,5,2,1,22,0,6,5,2
2022-01-07,5,2,1,22,1,0,9,5
2022-01-07,5,2,1,22,1,1,24,24
2022-01-07,5,2,1,22,1,2,10,10
2022-01-07,5,2,1,22,1,3,13,1
2022-01-07,5,2,1,22,1,4,9,4
2022-01-07,5,2,1,22,1,5,4,1
2022-01-07,5,2,1,22,1,6,9,6
2022-01-10,1,3,1,22,0,0,5,4
2022-01-10,1,3,1,22,0,1,16,15
2022-01-10,1,3,1,22,0,2,11,11
2022-01-10,1,3,1,22,0,3,13,2
2022-01-10,1,3,1,22,0,4,5,1
2022-01-10,1,3,1,22,0,5,1,0
2022-01-10,1,3,1,22,0,6,2,1
2022-01-10,1,3,1,22,1,0,2,0
2022-01-10,1,3,1,22,1,1,34,33
2022-01-10,1,3,1,22,1,2,10,8
2022-01-10,1,3,1,22,1,3,7,5
2022-01-10,1,3,1,22,1,4,2,2
2022-01-10,1,3,1,22,1,5,3,1
2022-01-10,1,3,1,22,1,6,5,2
2022-01-11,2,3,1,22,0,0,5,4
2022-01-11,2,3,1,22,0,1,14,14
2022-01-11,2,3,1,22,0,2,9,8
2022-01-11,2,3,1,22,0,3,10,3
2022-01-11,2,3,1,22,0,4,3,3
2022-01-11,2,3,1,22,0,5,2,1
2022-01-11,2,3,1,22,0,6,5,3
2022-01-11,2,3,1,22,1,0,2,2
2022-01-11,2,3,1,22,1,1,9,8
2022-01-11,2,3,1,22,1,2,8,8
2022-01-11,2,3,1,22,1,3,4,0
2022-01-11,2,3,1,22,1,4,1,1
2022-01-11,2,3,1,22,1,5,3,1
2022-01-11,2,3,1,22,1,6,3,3
2022-01-12,3,3,1,22,0,0,6,3
2022-01-12,3,3,1,22,0,1,14,14
2022-01-12,3,3,1,22,0,2,4,3
2022-01-12,3,3,1,22,0,3,7,0
2022-01-12,3,3,1,22,0,4,0,0
2022-01-12,3,3,1,22,0,5,5,2
2022-01-12,3,3,1,22,0,6,10,5
2022-01-12,3,3,1,22,1,0,13,9
2022-01-12,3,3,1,22,1,1,20,19
2022-01-12,3,3,1,22,1,2,10,10
2022-01-12,3,3,1,22,1,3,16,4
2022-01-12,3,3,1,22,1,4,5,3
2022-01-12,3,3,1,22,1,5,3,0
2022-01-12,3,3,1,22,1,6,10,6
2022-01-13,4,3,1,22,0,0,2,2
2022-01-13,4,3,1,22,0,1,17,16
2022-01-13,4,3,1,22,0,2,12,9
2022-01-13,4,3,1,22,0,3,12,3
2022-01-13,4,3,1,22,0,4,1,1
2022-01-13,4,3,1,22,0,5,0,0
2022-01-13,4,3,1,22,0,6,6,4
2022-01-13,4,3,1,22,1,0,2,1
2022-01-13,4,3,1,22,1,1,17,16
2022-01-13,4,3,1,22,1,2,14,12
2022-01-13,4,3,1,22,1,3,11,2
2022-01-13,4,3,1,22,1,4,8,4
2022-01-13,4,3,1,22,1,5,2,1
2022-01-13,4,3,1,22,1,6,8,5
2022-01-14,5,3,1,22,0,0,5,4
2022-01-14,5,3,1,22,0,1,13,12
2022-01-14,5,3,1,22,0,2,6,4
2022-01-14,5,3,1,22,0,3,16,4
2022-01-14,5,3,1,22,0,4,4,2
2022-01-14,5,3,1,22,0,5,1,1
2022-01-14,5,3,1,22,0,6,10,7
2022-01-14,5,3,1,22,1,0,3,3
2022-01-14,5,3,1,22,1,1,26,24
2022-01-14,5,3,1,22,1,2,14,14
2022-01-14,5,3,1,22,1,3,4,0
2022-01-14,5,3,1,22,1,4,8,4
2022-01-14,5,3,1,22,1,5,4,1
2022-01-14,5,3,1,22,1,6,3,1
2022-01-17,1,4,1,22,0,0,6,5
2022-01-17,1,4,1,22,0,1,17,13
2022-01-17,1,4,1,22,0,2,12,12
2022-01-17,1,4,1,22,0,3,7,0
2022-01-17,1,4,1,22,0,4,0,0
2022-01-17,1,4,1,22,0,5,2,1
2022-01-17,1,4,1,22,0,6,2,0
2022-01-17,1,4,1,22,1,0,6,3
2022-01-17,1,4,1,22,1,1,30,29
2022-01-17,1,4,1,22,1,2,14,13
2022-01-17,1,4,1,22,1,3,5,0
2022-01-17,1,4,1,22,1,4,1,1
2022-01-17,1,4,1,22,1,5,3,1
2022-01-17,1,4,1,22,1,6,11,7
2022-01-18,2,4,1,22,0,0,4,3
2022-01-18,2,4,1,22,0,1,21,18
2022-01-18,2,4,1,22,0,2,6,5
2022-01-18,2,4,1,22,0,3,13,4
2022-01-18,2,4,1,22,0,4,4,3
2022-01-18,2,4,1,22,0,5,2,1
2022-01-18,2,4,1,22,0,6,5,3
2022-01-18,2,4,1,22,1,0,8,5
2022-01-18,2,4,1,22,1,1,20,19
2022-01-18,2,4,1,22,1,2,14,14
2022-01-18,2,4,1,22,1,3,11,2
2022-01-18,2,4,1,22,1,4,2,0
2022-01-18,2,4,1,22,1,5,1,1
2022-01-18,2,4,1,22,1,6,2,0
2022-01-19,3,4,1,22,0,0,12,10
2022-01-19,3,4,1,22,0,1,19,19
2022-01-19,3,4,1,22,0,2,3,3
2022-01-19,3,4,1,22,0,3,9,1
2022-01-19,3,4,1,22,0,4,3,2
2022-01-19,3,4,1,22,0,5,0,0
2022-01-19,3,4,1,22,0,6,12,5
2022-01-19,3,4,1,22,1,0,8,5
2022-01-19,3,4,1,22,1,1,24,24
2022-01-19,3,4,1,22,1,2,11,11
2022-01-19,3,4,1,22,1,3,11,2
2022-01-19,3,4,1,22,1,4,4,2
2022-01-19,3,4,1,22,1,5,1,1
2022-01-19,3,4,1,22,1,6,20,10
2022-01-20,4,4,1,22,0,0,3,2
2022-01-20,4,4,1,22,0,1,14,14
2022-01-20,4,4,1,22,0,2,10,10
2022-01-20,4,4,1,22,0,3,10,3
2022-01-20,4,4,1,22,0,4,1,1
2022-01-20,4,4,1,22,0,5,0,0
2022-01-20,4,4,1,22,0,6,5,3
2022-01-20,4,4,1,22,1,0,4,3
2022-01-20,4,4,1,22,1,1,13,13
2022-01-20,4,4,1,22,1,2,11,11
2022-01-20,4,4,1,22,1,3,8,1
2022-01-20,4,4,1,22,1,4,14,9
2022-01-20,4,4,1,22,1,5,0,0
2022-01-20,4,4,1,22,1,6,11,6
2022-01-21,5,4,1,22,0,0,6,4
2022-01-21,5,4,1,22,0,1,15,15
2022-01-21,5,4,1,22,0,2,4,4
2022-01-21,5,4,1,22,0,3,11,2
2022-01-21,5,4,1,22,0,4,2,1
2022-01-21,5,4,1,22,0,5,2,2
2022-01-21,5,4,1,22,0,6,6,2
2022-01-21,5,4,1,22,1,0,4,3
2022-01-21,5,4,1,22,1,1,26,24
2022-01-21,5,4,1,22,1,2,6,6
2022-01-21,5,4,1,22,1,3,4,1
2022-01-21,5,4,1,22,1,4,7,6
2022-01-21,5,4,1,22,1,5,2,0
2022-01-21,5,4,1,22,1,6,3,1
2022-01-24,1,5,1,22,0,0,4,1
2022-01-24,1,5,1,22,0,1,16,15
2022-01-24,1,5,1,22,0,2,8,8
2022-01-24,1,5,1,22,0,3,13,1
2022-01-24,1,5,1,22,0,4,2,2
2022-01-24,1,5,1,22,0,5,4,1
2022-01-24,1,5,1,22,0,6,4,2
2022-01-24,1,5,1,22,1,0,0,0
2022-01-24,1,5,1,22,1,1,4,4
2022-01-24,1,5,1,22,1,2,0,0
2022-01-24,1,5,1,22,1,3,0,0
2022-01-24,1,5,1,22,1,4,0,0
2022-01-24,1,5,1,22,1,5,0,0
2022-01-24,1,5,1,22,1,6,0,0
2022-01-25,2,5,1,22,0,0,5,3
2022-01-25,2,5,1,22,0,1,17,15
2022-01-25,2,5,1,22,0,2,5,5
2022-01-25,2,5,1,22,0,3,10,1
2022-01-25,2,5,1,22,0,4,4,4
2022-01-25,2,5,1,22,0,5,0,0
2022-01-25,2,5,1,22,0,6,5,2
2022-01-25,2,5,1,22,1,0,1,1
2022-01-25,2,5,1,22,1,1,0,0
2022-01-25,2,5,1,22,1,2,1,1
2022-01-25,2,5,1,22,1,3,1,0
